"harmonised_name","ihs2_name","ihs3_name","ihs4_name","ihs5_name","label","module","topic","needs_review","n_rounds"
"hh_n07","","hh_n07","hh_n07","hh_n07","..12 months..your HH owned a bar or restaurant?","f20","nonfarm_enterprise",FALSE,4
"hh_n08","","hh_n08","hh_n08","hh_n08","..12 months..your HH owned any other non-agricultural business..?","f20","nonfarm_enterprise",FALSE,4
"hh_n09a","","hh_n09a","hh_n09a","hh_n09a","Enterprise ID","f21","nonfarm_enterprise",FALSE,4
"hh_n09b","","hh_n09b","hh_n09b","hh_n09b","Please provide details on the main product or service of this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n09c","","hh_n09c","hh_n09c","hh_n09c","SUPERVISOR TO PUT IN CODE AFTER INTERVIEW","f21","nonfarm_enterprise",FALSE,4
"hh_n10a","","hh_n10a","hh_n10a","hh_n10a","Who in the HH manages this [ENTERPRISE] or is most familiar with it? (ID 1)","f21","nonfarm_enterprise",FALSE,4
"hh_n10b","","hh_n10b","hh_n10b","hh_n10b","Who in the HH manages this [ENTERPRISE] or is most familiar with it? (ID 2)","f21","nonfarm_enterprise",FALSE,4
"hh_n11","","hh_n11","hh_n11","hh_n11","RECORD THE ID OF THE RESPONDENT, FOR THIS ENTERPRISE","f21","nonfarm_enterprise",FALSE,4
"hh_n12a","","hh_n12a","hh_n12a","hh_n12a","Who in the HH owns this [ENTERPRISE]? (ID 1)","f21","nonfarm_enterprise",FALSE,4
"hh_n12b","","hh_n12b","hh_n12b","hh_n12b","Who in the HH owns this [ENTERPRISE]? (ID 2)","f21","nonfarm_enterprise",FALSE,4
"hh_n13a","","hh_n13a","hh_n13a","hh_n13a","How many MALES outside of the HH are co-owners of this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n13b","","hh_n13b","hh_n13b","hh_n13b","How many FEMALES outside of the HH are co-owners of this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n14","","hh_n14","hh_n14","hh_n14","What share of the profits from this [ENTERPRISE] is kept by your household","f21","nonfarm_enterprise",FALSE,4
"hh_n15a","","hh_n15a","hh_n15a","hh_n15a","When was this [ENTERPRISE] first started?","f21","nonfarm_enterprise",FALSE,4
"hh_n15b","","hh_n15b","hh_n15b","hh_n15b","When was this [ENTERPRISE] first started?","f21","nonfarm_enterprise",FALSE,4
"hh_n16a","","hh_n16a","hh_n16a","hh_n16a","What was the sources of start-up capital for this [ENTERPRISE?] (Source 1)","f21","nonfarm_enterprise",FALSE,4
"hh_n16b","","hh_n16b","hh_n16b","hh_n16b","What was the sources of start-up capital for this [ENTERPRISE?] (Source 2)","f21","nonfarm_enterprise",FALSE,4
"hh_n17","","hh_n17","hh_n17","hh_n17","Where do you operate this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n18","","hh_n18","hh_n18","hh_n18","Does this [ENTERPRISE] have access to working electricity?","f21","nonfarm_enterprise",FALSE,4
"hh_n19","","hh_n19","hh_n19","hh_n19","What is the main source of electricity for this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n20a","","hh_n20a","hh_n20a","hh_n20a","To whom do you mostly sell your products or services? (1)","f21","nonfarm_enterprise",FALSE,4
"hh_n20b","","hh_n20b","hh_n20b","hh_n20b","To whom do you mostly sell your products or services? (2)","f21","nonfarm_enterprise",FALSE,4
"hh_n21a","","hh_n21a","hh_n21a","hh_n21a","Is this [ENTERPRISE] officially registered with the Registrar of Companies?","f21","nonfarm_enterprise",FALSE,4
"hh_n21b","","hh_n21b","hh_n21b","hh_n21b","Is this [ENTERPRISE] officially registered with the Malawi Revenue Authority?","f21","nonfarm_enterprise",FALSE,4
"hh_n21c","","hh_n21c","hh_n21c","hh_n21c","Is this [ENTERPRISE] officially registered with the Local Assembly?","f21","nonfarm_enterprise",FALSE,4
"hh_n22","","hh_n22","hh_n22","hh_n22","Does this [ENTERPRISE] or any of its owners or managers belong to any...","f21","nonfarm_enterprise",FALSE,4
"hh_n23","","hh_n23","hh_n23","hh_n23","ENUMERATOR: DOES THIS BUSINESS SELL FOREST-BASED PRODUCTS?","f21","nonfarm_enterprise",FALSE,4
"hh_n24","","hh_n24","hh_n24","hh_n24","What is the source of the forest-based product sold by this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n25a","","hh_n25a","hh_n25a","hh_n25a","During the past 12 months, was this [ENTERPRISE] operational?:April 2018","f21","nonfarm_enterprise",FALSE,4
"hh_n25b","","hh_n25b","hh_n25b","hh_n25b","During the past 12 months, was this [ENTERPRISE] operational?:May 2018","f21","nonfarm_enterprise",FALSE,4
"hh_n25c","","hh_n25c","hh_n25c","hh_n25c","During the past 12 months, was this [ENTERPRISE] operational?:June 2018","f21","nonfarm_enterprise",FALSE,4
"hh_n25d","","hh_n25d","hh_n25d","hh_n25d","During the past 12 months, was this [ENTERPRISE] operational?:July 2018","f21","nonfarm_enterprise",FALSE,4
"hh_n25e","","hh_n25e","hh_n25e","hh_n25e","During the past 12 months, was this [ENTERPRISE] operational?:August 2018","f21","nonfarm_enterprise",FALSE,4
"hh_n25f","","hh_n25f","hh_n25f","hh_n25f","During the past 12 months, was this [ENTERPRISE] operational?:September 2018","f21","nonfarm_enterprise",FALSE,4
"hh_n25g","","hh_n25g","hh_n25g","hh_n25g","During the past 12 months, was this [ENTERPRISE] operational?:October 2018","f21","nonfarm_enterprise",FALSE,4
"hh_n25h","","hh_n25h","hh_n25h","hh_n25h","During the past 12 months, was this [ENTERPRISE] operational?:November 2018","f21","nonfarm_enterprise",FALSE,4
"hh_n25i","","hh_n25i","hh_n25i","hh_n25i","During the past 12 months, was this [ENTERPRISE] operational?:December 2018","f21","nonfarm_enterprise",FALSE,4
"hh_n25j","","hh_n25j","hh_n25j","hh_n25j","During the past 12 months, was this [ENTERPRISE] operational?:January 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25k","","hh_n25k","hh_n25k","hh_n25k","During the past 12 months, was this [ENTERPRISE] operational?:February 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25l","","hh_n25l","hh_n25l","hh_n25l","During the past 12 months, was this [ENTERPRISE] operational?:March 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25m","","hh_n25m","hh_n25m","hh_n25m","During the past 12 months, was this [ENTERPRISE] operational?:April 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25n","","hh_n25n","hh_n25n","hh_n25n","During the past 12 months, was this [ENTERPRISE] operational?:May 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25o","","hh_n25o","hh_n25o","hh_n25o","During the past 12 months, was this [ENTERPRISE] operational?:June 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25p","","hh_n25p","hh_n25p","hh_n25p","During the past 12 months, was this [ENTERPRISE] operational?:July 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25q","","hh_n25q","hh_n25q","hh_n25q","During the past 12 months, was this [ENTERPRISE] operational?:August 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25r","","hh_n25r","hh_n25r","hh_n25r","During the past 12 months, was this [ENTERPRISE] operational?:September 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25s","","hh_n25s","hh_n25s","hh_n25s","During the past 12 months, was this [ENTERPRISE] operational?:October 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25t","","hh_n25t","hh_n25t","hh_n25t","During the past 12 months, was this [ENTERPRISE] operational?:November 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25u","","hh_n25u","hh_n25u","hh_n25u","During the past 12 months, was this [ENTERPRISE] operational?:December 2019","f21","nonfarm_enterprise",FALSE,4
"hh_n25v","","hh_n25v","hh_n25v","hh_n25v","During the past 12 months, was this [ENTERPRISE] operational?:January 2020","f21","nonfarm_enterprise",FALSE,4
"hh_n25w","","hh_n25w","hh_n25w","hh_n25w","During the past 12 months, was this [ENTERPRISE] operational?:February 2020","f21","nonfarm_enterprise",FALSE,4
"hh_n25x","","hh_n25x","hh_n25x","hh_n25x","During the past 12 months, was this [ENTERPRISE] operational?:March 2020","f21","nonfarm_enterprise",FALSE,4
"hh_n25y","","hh_n25y","hh_n25y","hh_n25y","During the past 12 months, was this [ENTERPRISE] operational?:April 2020","f21","nonfarm_enterprise",FALSE,4
"hh_n26a","","hh_n26a","hh_n26a","hh_n26a","Why was this [ENTERPRISE] not in operation on the period as in 25a? (1)","f21","nonfarm_enterprise",FALSE,4
"hh_n26b","","hh_n26b","hh_n26b","hh_n26b","Why was this [ENTERPRISE] not in operation on the period as in 25a? (2)","f21","nonfarm_enterprise",FALSE,4
"hh_n27","","hh_n27","hh_n27","hh_n27","Was this [ENTERPRISE] in operation in the last month?","f21","nonfarm_enterprise",FALSE,4
"hh_n28","","hh_n28","hh_n28","hh_n28","Are you planning to resume the operations of this [ENTERPRISE] within ...","f21","nonfarm_enterprise",FALSE,4
"hh_n29a","","hh_n29a","hh_n29a","hh_n29a","Why not planning to resume operations? (Reason 1)","f21","nonfarm_enterprise",FALSE,4
"hh_n29b","","hh_n29b","hh_n29b","hh_n29b","Why not planning to resume operations? (Reason 2)","f21","nonfarm_enterprise",FALSE,4
"hh_n30a1","","hh_n30a1","hh_n30a1","hh_n30a1","HH Member PID","f21","nonfarm_enterprise",FALSE,4
"hh_n30a2","","hh_n30a2","hh_n30a2","hh_n30a2","HH Member PID","f21","nonfarm_enterprise",FALSE,4
"hh_n30a3","","hh_n30a3","hh_n30a3","hh_n30a3","HH Member PID","f21","nonfarm_enterprise",FALSE,4
"hh_n30a4","","hh_n30a4","hh_n30a4","hh_n30a4","HH Member PID","f21","nonfarm_enterprise",FALSE,4
"hh_n30b1","","hh_n30b1","hh_n30b1","hh_n30b1","During the last month of operation in the past 12 months, how many days did each","f21","nonfarm_enterprise",FALSE,4
"hh_n30b2","","hh_n30b2","hh_n30b2","hh_n30b2","During the last month of operation in the past 12 months, how many days did each","f21","nonfarm_enterprise",FALSE,4
"hh_n30b3","","hh_n30b3","hh_n30b3","hh_n30b3","During the last month of operation in the past 12 months, how many days did each","f21","nonfarm_enterprise",FALSE,4
"hh_n30b4","","hh_n30b4","hh_n30b4","hh_n30b4","During the last month of operation in the past 12 months, how many days did each","f21","nonfarm_enterprise",FALSE,4
"hh_n30c1","","hh_n30c1","hh_n30c1","hh_n30c1","During those days, approximately how many hours did member worked for the [ENTER","f21","nonfarm_enterprise",FALSE,4
"hh_n30c2","","hh_n30c2","hh_n30c2","hh_n30c2","During those days, approximately how many hours did member worked for the [ENTER","f21","nonfarm_enterprise",FALSE,4
"hh_n30c3","","hh_n30c3","hh_n30c3","hh_n30c3","During those days, approximately how many hours did member worked for the [ENTER","f21","nonfarm_enterprise",FALSE,4
"hh_n30c4","","hh_n30c4","hh_n30c4","hh_n30c4","During those days, approximately how many hours did member worked for the [ENTER","f21","nonfarm_enterprise",FALSE,4
"hh_n30d1","","hh_n30d1","hh_n30d1","hh_n30d1","During the last 12 months, how many months did member work for this [ENTERPRISE]","f21","nonfarm_enterprise",FALSE,4
"hh_n30d2","","hh_n30d2","hh_n30d2","hh_n30d2","During the last 12 months, how many months did member work for this [ENTERPRISE]","f21","nonfarm_enterprise",FALSE,4
"hh_n30d3","","hh_n30d3","hh_n30d3","hh_n30d3","During the last 12 months, how many months did member work for this [ENTERPRISE]","f21","nonfarm_enterprise",FALSE,4
"hh_n30d4","","hh_n30d4","hh_n30d4","hh_n30d4","During the last 12 months, how many months did member work for this [ENTERPRISE]","f21","nonfarm_enterprise",FALSE,4
"hh_n31a1","","hh_n31a1","hh_n31a1","hh_n31a1","During the last month of operation, how many non-HH member men worked on this [E","f21","nonfarm_enterprise",FALSE,4
"hh_n31a2","","hh_n31a2","hh_n31a2","hh_n31a2","During the last month of operation, how many non-HH member women worked on this","f21","nonfarm_enterprise",FALSE,4
"hh_n31a3","","hh_n31a3","hh_n31a3","hh_n31a3","During the last month of operation, how many non-HH member children worked on th","f21","nonfarm_enterprise",FALSE,4
"hh_n31b1","","hh_n31b1","hh_n31b1","hh_n31b1","During the last month of operation in the past 12 months, how many days did non-","f21","nonfarm_enterprise",FALSE,4
"hh_n31b2","","hh_n31b2","hh_n31b2","hh_n31b2","During the last month of operation in the past 12 months, how many days did non-","f21","nonfarm_enterprise",FALSE,4
"hh_n31b3","","hh_n31b3","hh_n31b3","hh_n31b3","During the last month of operation in the past 12 months, how many days did non-","f21","nonfarm_enterprise",FALSE,4
"hh_n31c1","","hh_n31c1","hh_n31c1","hh_n31c1","During those days, approximately how many hours did non-HH member men worked for","f21","nonfarm_enterprise",FALSE,4
"hh_n31c2","","hh_n31c2","hh_n31c2","hh_n31c2","During those days, approximately how many hours did non-HH member women worked f","f21","nonfarm_enterprise",FALSE,4
"hh_n31c3","","hh_n31c3","hh_n31c3","hh_n31c3","During those days, approximately how many hours did non-HH member children worke","f21","nonfarm_enterprise",FALSE,4
"hh_n32","","hh_n32","hh_n32","hh_n32","..last month of operation,total sales value of.. of this[ENTERPISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n34","","hh_n34","hh_n34","hh_n34","..last month of average sales,total sales value of.. of this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n35","","hh_n35","hh_n35","hh_n35","..last month of high sales,total sales value of.. of this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n36","","hh_n36","hh_n36","hh_n36","..last month of low sales,total sales value of.. of this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n37","","hh_n37","hh_n37","hh_n37","..last month of high sales,total sales value of.. of this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n38","","hh_n38","hh_n38","hh_n38","..last month of low sales,total sales value of.. of this [ENTERPISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n39","","hh_n39","hh_n39","hh_n39","..last month of average sales,total sales value of.. of this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n40","","hh_n40","hh_n40","hh_n40","..last month of operation in last 12 months,profit of this [ENTERPRISE]?","f21","nonfarm_enterprise",FALSE,4
"hh_n41a","","hh_n41a","hh_n41a","hh_n41a","..last month of operatn, total exp [ENTERPRISE] on Raw Materials?","f21","nonfarm_enterprise",FALSE,4
"hh_n41b","","hh_n41b","hh_n41b","hh_n41b","..last month of operatn, total exp of [ENTERP] on Purchase of Goods for Sale?","f21","nonfarm_enterprise",FALSE,4
"hh_n41c","","hh_n41c","hh_n41c","hh_n41c","..last month of operatn, total exp of this ENTERPRISE on Freight / Transport?","f21","nonfarm_enterprise",FALSE,4
"hh_n41d","","hh_n41d","hh_n41d","hh_n41d","..last month of operatn, total exp of this ENTERPRISE on Fuel / Oil?","f21","nonfarm_enterprise",FALSE,4
"hh_n41e","","hh_n41e","hh_n41e","hh_n41e","..last month of operatn, total exp this ENTERPRISE on Electricity?","f21","nonfarm_enterprise",FALSE,4
"hh_n41f","","hh_n41f","hh_n41f","hh_n41f","..last month of operatn, total exp of this ENTERPRISE on Water?","f21","nonfarm_enterprise",FALSE,4
"hh_n41g","","hh_n41g","hh_n41g","hh_n41g","..last month of operatn, total exp of this ENTERPRISE on Insurance?","f21","nonfarm_enterprise",FALSE,4
"hh_n41h","","hh_n41h","hh_n41h","hh_n41h","..last month of operatn, total exp of this ENTERPRISE on Other (Specify)?","f21","nonfarm_enterprise",FALSE,4
"hh_o02","","hh_o02","hh_o02","hh_o02","Age","f22","other_income",FALSE,4
"hh_o03","","hh_o03","hh_o03","hh_o03","Sex","f22","other_income",FALSE,4
"hh_o04","","hh_o04","hh_o04","hh_o04","What is the highest grade [NAME] has completed in school?","f22","other_income",FALSE,4
"hh_o05","","hh_o05","hh_o05","hh_o05","O05. Has [NAME] ever lived in this household?","f22","other_income",FALSE,4
"hh_o06","","hh_o06","hh_o06","hh_o06","O06. In which year did [NAME] leave the household?","f22","other_income",FALSE,4
"hh_o07a","","hh_o07a","hh_o07a","hh_o07a","O07a. Where does [NAME] currently live?","f22","other_income",FALSE,4
"hh_o07b","","hh_o07b","hh_o07b","hh_o07b","NAME OF THE DISTRICT OF CURRENT RESIDENCE","f22","other_income",FALSE,4
"hh_o08a","","hh_o08a","hh_o08a","hh_o08a","O08a. For how long has [NAME] lived in this DISTRICT/ COUNTRY","f22","other_income",FALSE,4
"hh_o08b","","hh_o08b","hh_o08b","hh_o08b","O08b. For how many %hh_o08a%s has [NAME] lived in this DISTRICT/ COUNTRY","f22","other_income",FALSE,4
"hh_o09","","hh_o09","hh_o09","hh_o09","O09. What is [NAME]'s current activity status?","f22","other_income",FALSE,4
"hh_o0a","","hh_o0a","hh_o0a","hh_o0a","..Any children who are 15 years..do not live in this HH?","f2","other_income",FALSE,4
"hh_o0b","","hh_o0b","hh_o0b","hh_o0b","Individual ID","f22","other_income",FALSE,4
"hh_o10a","","hh_o10a","hh_o10a","hh_o10a","O10a. What is the current main occupation of [NAME]?","f22","other_income",FALSE,4
"hh_o10b","","hh_o10b","hh_o10b","hh_o10b","O10b. What is the current main occupation of [NAME]?","f22","other_income",FALSE,4
"hh_o11","","hh_o11","hh_o11","hh_o11","Did [NAME] send any cash to this HH at any point during the last 12 months?","f22","other_income",FALSE,4
"hh_o12","","hh_o12","hh_o12","hh_o12","At what frequency did [NAME] send cash to this HH during the last 12 months?","f22","other_income",FALSE,4
"hh_o13","","hh_o13","hh_o13","hh_o13","How much cash did [NAME] send to this HH each month during the last 12 months?","f22","other_income",FALSE,4
